facility_id,category_name,manufacturername,facility_name,jpin,title,pvname,vendor_lead_time,inv_norm,safety_stock,vendor_id,vendor_name,current_vendor_mov,minimum_order_criteria,max_allocated_space,case_size,cases_allocated,space_value,current_inventory,inventory_breakup,max_drr,deadweight,earliest_promise_date,open_po_details,orderedquantity,open_po_value,open_po_cases,final_suggestion,final_days_of_inventory,final_cases_suggestion,final_value,final_tonnage,mov_check,mrp,cp,sales_band
FC-001,Personal Care,Dabur India Limited,FC-Alpha,SKU-00216,"Dabur Red Toothpaste, 50g Box",Toothpaste,5,14,4,VND-054,DABUR INDIA LIMITED - Region Epsilon,30000,VALUE,288,144,2,6344,24,"{""sellable"": 24.0, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",49,0.06,19/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-19"", ""orderedquantity"": 144.0, ""order_item_amount"": 3172.32, ""open_po_cases"": 1.0, ""mrp"": 25.0, ""price_per_unit"": 22.03, ""order_id"": ""PO-00053"", ""po_raising_drr"": 8.0, ""po_raising_total_space"": 288.0, ""po_raising_final_available_space"": 212.0, ""order_date"": ""2026-03-14""}, ""open_po_2"": {""promise_date"": null, ""orderedquantity"": 144.0, ""order_item_amount"": 3172.32, ""open_po_cases"": 1.0, ""mrp"": 25.0, ""price_per_unit"": 22.03, ""order_id"": ""PO-00036"", ""po_raising_drr"": 49.0, ""po_raising_total_space"": 288.0, ""po_raising_final_available_space"": 242.0, ""order_date"": ""2026-03-16""}}",288,6345,2,0,0,0,0,0,,26.96,23.44,Band B
FC-001,Personal Care,Dabur India Limited,FC-Alpha,SKU-00315,"Dabur Vatika Health Shampoo, 6.5ml Sachet",Shampoo,5,14,4,VND-054,DABUR INDIA LIMITED - Region Epsilon,30000,VALUE,1920,960,2,1494,1555,"{""sellable"": 224.0, ""contingency"": 1331.0, ""pending_putaway"": null, ""under_transfer"": 768.0}",432,0.006,,"{""open_po_1"": {""promise_date"": null, ""orderedquantity"": 960.0, ""order_item_amount"": 748.8, ""open_po_cases"": 1.0, ""mrp"": 1.0, ""price_per_unit"": 0.7799999999999999, ""order_id"": ""PO-00036"", ""po_raising_drr"": 432.0, ""po_raising_total_space"": 1920.0, ""po_raising_final_available_space"": 1920.0, ""order_date"": ""2026-03-16""}}",960,749,1,0,0,0,0,0,,0.87,0.82,Band B
FC-001,Personal Care,Dabur India Limited,FC-Alpha,SKU-00339,"Dabur Red Toothpaste, 150g Box",Toothpaste,5,14,4,VND-054,DABUR INDIA LIMITED - Region Epsilon,30000,VALUE,96,48,2,9896,22,"{""sellable"": 22.0, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",7,0.175,19/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-19"", ""orderedquantity"": 48.0, ""order_item_amount"": 4947.84, ""open_po_cases"": 1.0, ""mrp"": 117.0, ""price_per_unit"": 103.08, ""order_id"": ""PO-00053"", ""po_raising_drr"": 3.0, ""po_raising_total_space"": 96.0, ""po_raising_final_available_space"": 71.0, ""order_date"": ""2026-03-14""}, ""open_po_2"": {""promise_date"": null, ""orderedquantity"": 48.0, ""order_item_amount"": 4947.84, ""open_po_cases"": 1.0, ""mrp"": 117.0, ""price_per_unit"": 103.08, ""order_id"": ""PO-00036"", ""po_raising_drr"": 7.0, ""po_raising_total_space"": 96.0, ""po_raising_final_available_space"": 52.0, ""order_date"": ""2026-03-16""}}",96,9896,2,0,0,0,0,0,,123.34,117.49,Band B
FC-001,Personal Care,Dabur India Limited,FC-Alpha,SKU-00415,"Dabur Amla Hair Oil, 25ml Bottle",Hair Oil,5,16,5,VND-054,DABUR INDIA LIMITED - Region Epsilon,30000,VALUE,864,480,2,6851,0,"{""sellable"": null, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",0,0,19/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-19"", ""orderedquantity"": 480.0, ""order_item_amount"": 3806.4, ""open_po_cases"": 1.1111111111111112, ""mrp"": 9.0, ""price_per_unit"": 7.930000000000001, ""order_id"": ""PO-00053"", ""po_raising_drr"": 0.0, ""po_raising_total_space"": 864.0, ""po_raising_final_available_space"": 864.0, ""order_date"": ""2026-03-14""}}",480,3806,1,0,0,0,0,0,,9.42,8.55,
FC-001,Personal Care,Dabur India Limited,FC-Alpha,SKU-00651,"Dabur Amla Hair Oil, 45ml Bottle",Hair Oil,5,13,5,VND-054,DABUR INDIA LIMITED - Region Epsilon,30000,VALUE,480,240,2,7612,0,"{""sellable"": null, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",0,0,19/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-19"", ""orderedquantity"": 240.0, ""order_item_amount"": 3806.4, ""open_po_cases"": 1.0, ""mrp"": 18.0, ""price_per_unit"": 15.860000000000001, ""order_id"": ""PO-00053"", ""po_raising_drr"": 0.0, ""po_raising_total_space"": 480.0, ""po_raising_final_available_space"": 480.0, ""order_date"": ""2026-03-14""}}",240,3806,1,0,0,0,0,0,,20.7,18,
FC-001,Personal Care,Dabur India Limited,FC-Alpha,SKU-00652,"Dabur Amla Hair Oil, 90ml Bottle",Hair Oil,5,16,5,VND-054,DABUR INDIA LIMITED - Region Epsilon,30000,VALUE,144,84,2,6344,1,"{""sellable"": 1.0, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",10,0.102,19/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-19"", ""orderedquantity"": 84.0, ""order_item_amount"": 3700.2, ""open_po_cases"": 1.0, ""mrp"": 50.0, ""price_per_unit"": 44.05, ""order_id"": ""PO-00053"", ""po_raising_drr"": 15.0, ""po_raising_total_space"": 144.0, ""po_raising_final_available_space"": 144.0, ""order_date"": ""2026-03-14""}}",84,3700,1,0,0,0,0,0,,56.76,46.73,Band C
FC-001,Personal Care,Dabur India Limited,FC-Alpha,SKU-00654,"Dabur Amla Hair Oil, 180ml Bottle",Hair Oil,5,16,5,VND-054,DABUR INDIA LIMITED - Region Epsilon,30000,VALUE,120,60,2,9727,118,"{""sellable"": 116.0, ""contingency"": 2.0, ""pending_putaway"": null, ""under_transfer"": 2.0}",3,0.18,,,0,0,0,0,0,0,0,0,,82.37,76.15,Band B
FC-001,Personal Care,Dabur India Limited,FC-Alpha,SKU-00663,"Dabur Red Toothpaste, 36g Box",Toothpaste,5,14,4,VND-054,DABUR INDIA LIMITED - Region Epsilon,30000,VALUE,144,144,1,2284,14,"{""sellable"": 8.0, ""contingency"": null, ""pending_putaway"": 6.0, ""under_transfer"": null}",0,0.047,19/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-19"", ""orderedquantity"": 144.0, ""order_item_amount"": 2283.84, ""open_po_cases"": 1.0, ""mrp"": 18.0, ""price_per_unit"": 15.860000000000001, ""order_id"": ""PO-00053"", ""po_raising_drr"": 0.0, ""po_raising_total_space"": 144.0, ""po_raising_final_available_space"": 136.0, ""order_date"": ""2026-03-14""}}",144,2284,1,0,0,0,0,0,,17.63,13.98,
FC-001,Beverages,Hector Beverages,FC-Alpha,SKU-00890,"Paper Boat Swing+ Juicier Drink, Zesty Pomegranate, 270ml Bottle",Fruit Drinks,1,18,4,VND-044,SIDDHI VINAYAK TRADERS - Region Alpha,120000,VALUE,300,30,10,4650,0,"{""sellable"": null, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",0,0.275,16/03/26,,300,0,0,0,0,0,0,0,,22.82,16.81,Band C
FC-001,Personal Care,Dabur India Limited,FC-Alpha,SKU-00669,"Dabur Lal Tooth Powder, 100g Bottle",Tooth Powder,5,16,5,VND-054,DABUR INDIA LIMITED - Region Epsilon,30000,VALUE,80,80,1,4934,84,"{""sellable"": 84.0, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",0,0.122,,,0,0,0,0,0,0,0,0,,79.32,66.88,Band C
FC-001,Beverages,Hector Beverages,FC-Alpha,SKU-00891,"Paper Boat Swing+ Juicer Drink, Lush Lychee, Rs.20 Bottle",Fruit Drinks,1,18,4,VND-044,SIDDHI VINAYAK TRADERS - Region Alpha,120000,VALUE,300,30,10,4650,0,"{""sellable"": null, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",0,0.25,16/03/26,,300,0,0,0,0,0,0,0,,22.64,16.61,
FC-001,Personal Care,Dabur India Limited,FC-Alpha,SKU-00670,"Dabur Lal Tooth Powder, 60g Bottle",Tooth Powder,5,16,5,VND-054,DABUR INDIA LIMITED - Region Epsilon,30000,VALUE,288,144,2,9389,191,"{""sellable"": 191.0, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",10,0.06,19/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-19"", ""orderedquantity"": 144.0, ""order_item_amount"": 4694.4, ""open_po_cases"": 1.0, ""mrp"": 37.0, ""price_per_unit"": 32.599999999999994, ""order_id"": ""PO-00053"", ""po_raising_drr"": 20.0, ""po_raising_total_space"": 288.0, ""po_raising_final_available_space"": 173.0, ""order_date"": ""2026-03-14""}}",144,4694,1,0,0,0,0,0,,36.11,34.01,Band B
FC-001,Beverages,Hector Beverages,FC-Alpha,SKU-00892,"Paper Boat Swing+ Juicer Drink, Yummy Guava, 250ml Bottle",Fruit Drinks,1,18,4,VND-044,SIDDHI VINAYAK TRADERS - Region Alpha,120000,VALUE,300,30,10,4650,0,"{""sellable"": null, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",0,0.28,16/03/26,,300,0,0,0,0,0,0,0,,20.59,15.05,
FC-001,Beverages,Hell Energy,FC-Alpha,SKU-00323,"Hell Energy Drink, Classic, 250ml Can",Energy Drinks,4,30,4,VND-067,Real Time Logistics - Region Epsilon,600,CASES,2640,24,110,123209,399,"{""sellable"": 379.0, ""contingency"": null, ""pending_putaway"": 20.0, ""under_transfer"": null}",221,0.275,,,0,0,0,0,0,0,0,0,,67.59,44.25,Band A
FC-001,Beverages,Parle Agro,FC-Alpha,SKU-00001,"Frooti Mango Drink, 330ml Bottle, MRP 20",Fruit Drinks,2,15,4,VND-032,PARLE AGRO PRIVATE LIMITED - Region Alpha,10000,CASES,2130,30,71,34932,933,"{""sellable"": 933.0, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",135,0.3036,18/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-18"", ""orderedquantity"": 900.0, ""order_item_amount"": 14760.0, ""open_po_cases"": 30.0, ""mrp"": 20.0, ""price_per_unit"": 16.4, ""order_id"": ""PO-00063"", ""po_raising_drr"": 235.0, ""po_raising_total_space"": 2130.0, ""po_raising_final_available_space"": 887.0, ""order_date"": ""2026-03-15""}}",900,14760,30,0,0,0,0,0,,17.53,17.22,
FC-001,Beverages,Parle Agro,FC-Alpha,SKU-00156,"Appy Apple Juice Drink, 65ml Tetra Pak",Fruit Drinks,2,11,4,VND-032,PARLE AGRO PRIVATE LIMITED - Region Alpha,10000,CASES,100,64,2,385,0,"{""sellable"": null, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",0,0.067,18/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-18"", ""orderedquantity"": 128.0, ""order_item_amount"": 492.8, ""open_po_cases"": 1.28, ""mrp"": 4.7, ""price_per_unit"": 3.85, ""order_id"": ""PO-00063"", ""po_raising_drr"": 0.0, ""po_raising_total_space"": 100.0, ""po_raising_final_available_space"": 100.0, ""order_date"": ""2026-03-15""}}",128,493,1,0,0,0,0,0,,4.27,4.21,
FC-001,Beverages,Parle Agro,FC-Alpha,SKU-00325,"Frooti Mango Drink, Rs.10 Bottle",Fruit Drinks,2,30,4,VND-032,PARLE AGRO PRIVATE LIMITED - Region Alpha,10000,CASES,3840,40,96,31488,37,"{""sellable"": 29.0, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",14,0.115,18/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-18"", ""orderedquantity"": 3840.0, ""order_item_amount"": 31488.0, ""open_po_cases"": 96.0, ""mrp"": 10.0, ""price_per_unit"": 8.2, ""order_id"": ""PO-00063"", ""po_raising_drr"": 39.0, ""po_raising_total_space"": 3840.0, ""po_raising_final_available_space"": 3832.0, ""order_date"": ""2026-03-15""}}",3840,31488,96,0,0,0,0,0,,10.18,8.85,Band B
FC-001,Beverages,Parle Agro,FC-Alpha,SKU-00346,"Appy Fizz Apple Juice Drink, 600ml Bottle",Fruit Drinks,2,11,4,VND-032,PARLE AGRO PRIVATE LIMITED - Region Alpha,10000,CASES,24,24,1,787,0,"{""sellable"": null, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",0,0.66,18/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-18"", ""orderedquantity"": 24.0, ""order_item_amount"": 787.2, ""open_po_cases"": 1.0, ""mrp"": 40.0, ""price_per_unit"": 32.800000000000004, ""order_id"": ""PO-00063"", ""po_raising_drr"": 0.0, ""po_raising_total_space"": 24.0, ""po_raising_final_available_space"": 24.0, ""order_date"": ""2026-03-15""}}",24,787,1,0,0,0,0,0,,37.9,35.73,Band C
FC-001,Beverages,Parle Agro,FC-Alpha,SKU-00453,"Appy Fizz Apple Juice Drink, Rs.20 Bottle",Fruit Drinks,2,30,4,VND-032,PARLE AGRO PRIVATE LIMITED - Region Alpha,10000,CASES,2550,30,85,41820,1632,"{""sellable"": 1602.0, ""contingency"": null, ""pending_putaway"": 30.0, ""under_transfer"": null}",291,0.27,18/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-18"", ""orderedquantity"": 1200.0, ""order_item_amount"": 19680.0, ""open_po_cases"": 40.0, ""mrp"": 20.0, ""price_per_unit"": 16.4, ""order_id"": ""PO-00063"", ""po_raising_drr"": 530.0, ""po_raising_total_space"": 2550.0, ""po_raising_final_available_space"": 1192.0, ""order_date"": ""2026-03-15""}}",1200,19680,40,0,0,0,0,0,,19.33,16.08,Band A
FC-001,Beverages,Parle Agro,FC-Alpha,SKU-00456,"Frooti Mango Drink, 65ml Tetra Pak",Fruit Drinks,2,11,4,VND-032,PARLE AGRO PRIVATE LIMITED - Region Alpha,10000,CASES,64,64,1,262,64,"{""sellable"": 64.0, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",0,0.0598,,,0,0,0,0,0,0,0,0,,4.66,4.49,
FC-001,Beverages,Parle Agro,FC-Alpha,SKU-00458,"Frooti Mango Drink, Rs.10 Tetra Pak",Fruit Drinks,2,11,4,VND-032,PARLE AGRO PRIVATE LIMITED - Region Alpha,10000,CASES,3960,40,99,32472,682,"{""sellable"": 662.0, ""contingency"": null, ""pending_putaway"": 20.0, ""under_transfer"": null}",312,0.141,16/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-18"", ""orderedquantity"": 2360.0, ""order_item_amount"": 19352.0, ""open_po_cases"": 59.0, ""mrp"": 10.0, ""price_per_unit"": 8.2, ""order_id"": ""PO-00063"", ""po_raising_drr"": 512.0, ""po_raising_total_space"": 3960.0, ""po_raising_final_available_space"": 2329.0, ""order_date"": ""2026-03-15""}, ""open_po_2"": {""promise_date"": ""2026-03-16"", ""orderedquantity"": 1440.0, ""order_item_amount"": 11808.0, ""open_po_cases"": 36.0, ""mrp"": 10.0, ""price_per_unit"": 8.2, ""order_id"": ""PO-00015"", ""po_raising_drr"": 260.0, ""po_raising_total_space"": 3960.0, ""po_raising_final_available_space"": 2055.0, ""order_date"": ""2026-03-13""}}",3800,31160,95,0,0,0,0,0,,10.99,7.27,Band A
FC-001,Beverages,Parle Agro,FC-Alpha,SKU-00830,"Frooti Mango Drink, 200ml Tetra Pak",Fruit Drinks,2,11,4,VND-032,PARLE AGRO PRIVATE LIMITED - Region Alpha,10000,CASES,90,30,3,1033,2,"{""sellable"": 2.0, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",8,0.2,16/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-18"", ""orderedquantity"": 30.0, ""order_item_amount"": 344.4, ""open_po_cases"": 1.0, ""mrp"": 14.0, ""price_per_unit"": 11.479999999999999, ""order_id"": ""PO-00063"", ""po_raising_drr"": 14.0, ""po_raising_total_space"": 90.0, ""po_raising_final_available_space"": 26.0, ""order_date"": ""2026-03-15""}, ""open_po_2"": {""promise_date"": ""2026-03-16"", ""orderedquantity"": 90.0, ""order_item_amount"": 1033.2, ""open_po_cases"": 3.0, ""mrp"": 14.0, ""price_per_unit"": 11.48, ""order_id"": ""PO-00015"", ""po_raising_drr"": 10.0, ""po_raising_total_space"": 90.0, ""po_raising_final_available_space"": 90.0, ""order_date"": ""2026-03-13""}}",120,1378,4,0,0,0,0,0,,13.4,11.63,Band C
FC-001,Beverages,Red Bull India Private Limited,FC-Alpha,SKU-00797,"Red Bull Energy Drink, 250ml Can",Energy Drinks,4,30,4,VND-037,RED BULL INDIA PRIVATE LIMITED - Region Zeta,10000,CASES,2712,24,113,248284,481,"{""sellable"": 477.0, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",374,0.23,,"{""open_po_1"": {""promise_date"": null, ""orderedquantity"": 2544.0, ""order_item_amount"": 232903.2, ""open_po_cases"": 106.0, ""mrp"": 125.0, ""price_per_unit"": 91.55000000000001, ""order_id"": ""PO-00035"", ""po_raising_drr"": 374.0, ""po_raising_total_space"": 2712.0, ""po_raising_final_available_space"": 2712.0, ""order_date"": ""2026-03-16""}}",2544,232903,106,0,0,0,0,0,,116.79,77.98,Band A
FC-001,Beverages,Red Bull India Private Limited,FC-Alpha,SKU-00797,"Red Bull Energy Drink, 250ml Can",Energy Drinks,1,30,4,VND-046,Shree Krishna Enterprises - Region Epsilon,70000,VALUE,2712,24,113,236161,481,"{""sellable"": 477.0, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",374,0.23,,,2544,0,0,0,0,0,0,0,,126.6,82.5,Band A
FC-001,Beverages,Red Bull India Private Limited,FC-Alpha,SKU-00797,"Red Bull Energy Drink, 250ml Can",Energy Drinks,4,30,4,VND-067,Real Time Logistics - Region Epsilon,600,CASES,2712,24,113,245192,481,"{""sellable"": 477.0, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",374,0.23,,,2544,0,0,0,0,0,0,0,,111.53,86.79,Band A
FC-001,Beverages,Reliance Retail Ltd,FC-Alpha,SKU-00050,"Campa Jeera Up, Masala Flavoured, 500ml Bottle",Soft Cola Drinks,4,15,5,VND-016,Reliance Consumer Products Limited - Region Gamma,450,CASES,120,24,5,1656,0,"{""sellable"": null, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",0,0,,,0,0,0,0,0,0,0,0,,21.81,13.37,
FC-001,Beverages,Reliance Retail Ltd,FC-Alpha,SKU-00051,"Sun Crush Indian Mixed Fruit, 200ml Bottle",Fruit Drinks,4,15,5,VND-016,Reliance Consumer Products Limited - Region Gamma,450,CASES,960,24,40,12960,0,"{""sellable"": null, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",0,0,,,0,0,0,0,0,0,0,0,,17.45,14.29,
FC-001,Beverages,Reliance Retail Ltd,FC-Alpha,SKU-00066,"Campa Energy Drink, Gold Boost, 185ml Tin",Energy Drinks,4,15,5,VND-016,Reliance Consumer Products Limited - Region Gamma,450,CASES,600,24,25,13620,0,"{""sellable"": null, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",0,0,,,0,0,0,0,0,0,0,0,,34.38,21.94,
FC-001,Beverages,Reliance Retail Ltd,FC-Alpha,SKU-00075,"Sun Crush Indian Mango Juice, 200ml Bottle",Fruit Drinks,4,15,5,VND-016,Reliance Consumer Products Limited - Region Gamma,450,CASES,960,24,40,12960,888,"{""sellable"": 888.0, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",74,0.025,,,0,0,0,0,0,0,0,0,,21.63,13.29,
FC-001,Beverages,Reliance Retail Ltd,FC-Alpha,SKU-00076,"Sun Crush Indian Orange Juice, 200ml Bottle",Fruit Drinks,4,15,5,VND-016,Reliance Consumer Products Limited - Region Gamma,450,CASES,960,24,40,12960,888,"{""sellable"": 888.0, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",55,0.195,,,0,0,0,0,0,0,0,0,,18.19,12.44,
FC-001,Beverages,Reliance Retail Ltd,FC-Alpha,SKU-00079,"Raskik Nimbu Paani, 150ml Bottle",Fruit Drinks,4,15,5,VND-016,Reliance Consumer Products Limited - Region Gamma,450,CASES,1200,30,40,7200,780,"{""sellable"": 780.0, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",100,0.042,,,0,0,0,0,0,0,0,0,,8.52,5.77,
FC-001,Beverages,Reliance Retail Ltd,FC-Alpha,SKU-00096,"Campa Energy Drink, Berry Kick, 185ml Tin",Energy Drinks,4,15,4,VND-016,Reliance Consumer Products Limited - Region Gamma,450,CASES,360,24,15,8172,0,"{""sellable"": null, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",0,0,,,0,0,0,0,0,0,0,0,,32.84,20.84,
FC-001,Beverages,Reliance Retail Ltd,FC-Alpha,SKU-00149,"Campa Soft Drink, Orange, 185ml Tin",Soft Cola Drinks,4,15,5,VND-016,Reliance Consumer Products Limited - Region Gamma,450,CASES,360,24,15,6660,0,"{""sellable"": null, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",0,0,,,0,0,0,0,0,0,0,0,,26.55,16.13,
FC-001,Beverages,Reliance Retail Ltd,FC-Alpha,SKU-00150,"Campa Soft Drink, Lemon, 185ml Tin",Soft Cola Drinks,4,15,5,VND-016,Reliance Consumer Products Limited - Region Gamma,450,CASES,360,24,15,6660,0,"{""sellable"": null, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",0,0,,,0,0,0,0,0,0,0,0,,26.72,19.07,
FC-001,Beverages,Reliance Retail Ltd,FC-Alpha,SKU-00161,"Raskik Fruit Drink, Mango, 150ml Bottle",Fruit Drinks,4,9,5,VND-016,Reliance Consumer Products Limited - Region Gamma,450,CASES,660,30,22,3960,387,"{""sellable"": 387.0, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",69,0.1472,17/03/26,,300,0,0,0,0,0,0,0,,10.81,6.3,Band C
FC-001,Beverages,Reliance Retail Ltd,FC-Alpha,SKU-00161,"Raskik Fruit Drink, Mango, 150ml Bottle",Fruit Drinks,1,9,5,VND-044,SIDDHI VINAYAK TRADERS - Region Alpha,120000,VALUE,660,30,22,5214,387,"{""sellable"": 387.0, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",69,0.1472,17/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-17"", ""orderedquantity"": 300.0, ""order_item_amount"": 2370.0, ""open_po_cases"": 10.0, ""mrp"": 10.0, ""price_per_unit"": 7.9, ""order_id"": ""PO-00049"", ""po_raising_drr"": 82.0, ""po_raising_total_space"": 660.0, ""po_raising_final_available_space"": 325.0, ""order_date"": ""2026-03-15""}}",300,2370,10,0,0,0,0,0,,8.72,8.18,Band C
FC-001,Beverages,Reliance Retail Ltd,FC-Alpha,SKU-00163,"Campa Soft Drink, Cola, 185ml Tin",Soft Cola Drinks,4,15,5,VND-016,Reliance Consumer Products Limited - Region Gamma,450,CASES,360,24,15,6660,0,"{""sellable"": null, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",0,0,,,0,0,0,0,0,0,0,0,,23.94,18.3,
FC-001,Beverages,Reliance Retail Ltd,FC-Alpha,SKU-00207,"Campa Soft Drink, Lemon, 2L Bottle",Soft Cola Drinks,4,15,5,VND-016,Reliance Consumer Products Limited - Region Gamma,450,CASES,45,9,5,2565,0,"{""sellable"": null, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",0,0,,,0,0,0,0,0,0,0,0,,70.78,54.94,
FC-001,Beverages,Reliance Retail Ltd,FC-Alpha,SKU-00208,"Campa Soft Drink, Cola, 2L Bottle",Soft Cola Drinks,4,15,5,VND-016,Reliance Consumer Products Limited - Region Gamma,450,CASES,45,9,5,2565,0,"{""sellable"": null, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",0,0,,,0,0,0,0,0,0,0,0,,88.71,63.21,
FC-001,Beverages,Reliance Retail Ltd,FC-Alpha,SKU-00230,"Campa Soft Drink, Lemon, 500ml Bottle",Soft Cola Drinks,1,30,4,VND-044,SIDDHI VINAYAK TRADERS - Region Alpha,120000,VALUE,960,24,40,15197,20,"{""sellable"": 20.0, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",148,0.551,17/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-17"", ""orderedquantity"": 960.0, ""order_item_amount"": 15196.8, ""open_po_cases"": 40.0, ""mrp"": 20.0, ""price_per_unit"": 15.83, ""order_id"": ""PO-00049"", ""po_raising_drr"": 141.0, ""po_raising_total_space"": 960.0, ""po_raising_final_available_space"": 960.0, ""order_date"": ""2026-03-15""}}",960,15197,40,0,0,0,0,0,,20.74,15.92,Band A
FC-001,Beverages,Reliance Retail Ltd,FC-Alpha,SKU-00231,"Campa Soft Drink, Orange, 500ml Bottle",Soft Cola Drinks,1,8,4,VND-044,SIDDHI VINAYAK TRADERS - Region Alpha,120000,VALUE,432,24,18,6839,0,"{""sellable"": null, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",72,0.548,17/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-17"", ""orderedquantity"": 432.0, ""order_item_amount"": 6838.56, ""open_po_cases"": 18.0, ""mrp"": 20.0, ""price_per_unit"": 15.83, ""order_id"": ""PO-00049"", ""po_raising_drr"": 68.0, ""po_raising_total_space"": 432.0, ""po_raising_final_available_space"": 432.0, ""order_date"": ""2026-03-15""}}",432,6839,18,0,0,0,0,0,,18.99,15.73,Band B
